Ticker,CompanyName,Year,Date,Revenue,GrossProfit,OperatingIncome,NetIncome,GrossProfitMargin,OperatingProfitMargin,NetProfitMargin,EffectiveTaxRate
CTVA,Corteva,2020,2020-12-31,3207000000.0,1095000000.0,-22000000.0,41000000.0,34.14405986903648,-0.6859993763642034,1.278453383224197,0.0
CTVA,Corteva,2020,2020-09-30,1863000000.0,566000000.0,-384000000.0,-392000000.0,30.381105743424584,-20.611916264090176,-21.04133118625872,0.0
COST,Costco,2021,2021-08-29,62675000000.0,7942000000.0,2275000000.0,1670000000.0,12.671719186278422,3.6298364579178304,2.6645392899880336,26.058489742470535
COST,Costco,2021,2021-05-09,45277000000.0,5862000000.0,1663000000.0,1220000000.0,12.946970868211233,3.6729465291428323,2.694524813923184,25.272727272727273
COST,Costco,2021,2021-02-14,44769000000.0,5691000000.0,1340000000.0,951000000.0,12.71192119547008,2.993142576336304,2.1242377538028547,26.383623957543595
COST,Costco,2020,2020-11-22,43208000000.0,5750000000.0,1430000000.0,1166000000.0,13.307720792445842,3.3095723014256615,2.69857433808554,16.830985915492956
CTRA,Coterra,2021,2021-06-30,411788000.0,262146000.0,60088000.0,30464000.0,63.66042721011783,14.591974511156225,7.397981485618814,26.244431532055007
CTRA,Coterra,2021,2021-03-31,472918000.0,319340000.0,177767000.0,126354000.0,67.52544838640102,37.589391818454786,26.717951103573984,22.489341471643716
CTRA,Coterra,2020,2020-12-31,413157000.0,249079000.0,163244000.0,131206000.0,60.28676750000606,39.51137219023277,31.756935015018506,13.596702073716028
CTRA,Coterra,2020,2020-09-30,333294000.0,166115000.0,-7564000.0,-14961000.0,49.840381164977465,-2.2694677972000696,-4.488829681902465,0.0
CCI,Crown Castle,2021,2021-06-30,1583000000.0,1089000000.0,512000000.0,334000000.0,68.7934301958307,32.34365129500947,21.099178774478837,1.7699115044247788
CCI,Crown Castle,2021,2021-03-31,1485000000.0,1023000000.0,451000000.0,58000000.0,68.88888888888889,30.37037037037037,3.9057239057239053,5.46875
CCI,Crown Castle,2020,2020-12-31,1493000000.0,991000000.0,405000000.0,508000000.0,66.37642330877428,27.126590756865372,34.02545210984595,0.78125
CCI,Crown Castle,2020,2020-09-30,1486000000.0,999000000.0,439000000.0,163000000.0,67.22745625841185,29.542395693135937,10.969044414535665,2.976190476190476
CSX,CSX,2021,2021-09-30,3292000000.0,1760000000.0,1393000000.0,968000000.0,53.462940461725395,42.31470230862697,29.404617253948967,24.315871774824082
CSX,CSX,2021,2021-06-30,2990000000.0,1689000000.0,1341000000.0,1173000000.0,56.48829431438127,44.84949832775919,39.23076923076923,23.333333333333332
CSX,CSX,2021,2021-03-31,2813000000.0,1461000000.0,1116000000.0,706000000.0,51.93743334518308,39.67294703163882,25.097760398151443,24.653148345784416
CSX,CSX,2020,2020-12-31,2825000000.0,1583000000.0,1236000000.0,760000000.0,56.0353982300885,43.75221238938053,26.902654867256636,23.541247484909455
CMI,Cummins,2021,2021-07-04,6111000000.0,1478000000.0,575000000.0,600000000.0,24.185894288987072,9.409261986581575,9.818360333824252,21.437740693196407
CMI,Cummins,2021,2021-04-04,6092000000.0,1486000000.0,671000000.0,603000000.0,24.392646093237033,11.014445173998686,9.89822718319107,21.966794380587483
CMI,Cummins,2020,2020-12-31,5830000000.0,1405000000.0,540000000.0,501000000.0,24.09948542024014,9.262435677530018,8.593481989708405,19.68503937007874
CMI,Cummins,2020,2020-09-27,5118000000.0,1305000000.0,603000000.0,501000000.0,25.498241500586165,11.781946072684644,9.788980070339976,26.53061224489796
CVS,CVS Health,2021,2021-06-30,72327000000.0,12906000000.0,4078000000.0,2783000000.0,17.843958687627026,5.638281692867118,3.8478023421405565,25.27443105756359
CVS,CVS Health,2021,2021-03-31,68800000000.0,12202000000.0,3321000000.0,2223000000.0,17.73546511627907,4.82703488372093,3.231104651162791,25.117845117845118
CVS,CVS Health,2020,2020-12-31,69306000000.0,11709000000.0,2412000000.0,973000000.0,16.89464115660982,3.4802181629296167,1.4039188526245925,19.6734693877551
CVS,CVS Health,2020,2020-09-30,66852000000.0,11516000000.0,3102000000.0,1224000000.0,17.226111410279422,4.640100520552863,1.830910070005385,32.50276854928018
DHI,D. R. Horton,2021,2021-06-30,7284600000.0,1959200000.0,1430500000.0,1115500000.0,26.895093759437717,19.637317079867117,15.31312632128051,21.128849957615145
DHI,D. R. Horton,2021,2021-03-31,6446900000.0,1682400000.0,1184600000.0,929500000.0,26.09626332035552,18.37472273495789,14.417782189889714,20.849224510551743
DHI,D. R. Horton,2020,2020-12-31,5933400000.0,1503400000.0,1027000000.0,791800000.0,25.337917551488186,17.3087942832103,13.344793878720465,23.117084018176545
DHI,D. R. Horton,2020,2020-09-30,6400300000.0,1553100000.0,1062400000.0,829000000.0,24.266050028904896,16.5992219114729,12.952517850725748,21.295331881450622
DHR,Danaher Corporation,2021,2021-07-02,7218000000.0,4397000000.0,2016000000.0,1785000000.0,60.91715156553062,27.93017456359102,24.729842061512887,16.837983357807147
DHR,Danaher Corporation,2021,2021-04-02,6858000000.0,4282000000.0,2047000000.0,1702000000.0,62.43802857976086,29.84835228929717,24.817731116943715,18.290926548247718
DHR,Danaher Corporation,2020,2020-12-31,6760300000.0,3993900000.0,1643300000.0,1240100000.0,59.07873910921113,24.30809283611674,18.343860479564515,19.552384041518
DHR,Danaher Corporation,2020,2020-10-02,5883200000.0,3642700000.0,1508200000.0,883500000.0,61.91698395431058,25.635708457982048,15.017337503399512,13.509544787077827
DRI,Darden Restaurants,2021,2021-05-30,2279200000.0,539400000.0,289200000.0,368500000.0,23.666198666198664,12.688662688662689,16.167953667953668,-20.588235294117645
DRI,Darden Restaurants,2021,2021-02-28,1733000000.0,337400000.0,151100000.0,128700000.0,19.46912867859204,8.718984420080785,7.426428159261396,2.3431594860166287
DRI,Darden Restaurants,2020,2020-11-29,1656500000.0,315400000.0,120700000.0,96000000.0,19.040144883791125,7.2864473287051,5.795351645034712,8.325449385052035
DRI,Darden Restaurants,2020,2020-08-30,1527400000.0,301300000.0,96900000.0,36100000.0,19.726332329448738,6.34411418096111,2.3634935183972763,-14.76923076923077
DVA,DaVita,2021,2021-09-30,2938319000.0,929730000.0,466173000.0,259754000.0,31.641561042214956,15.865295769451853,8.840224631838817,18.938391413027496
DVA,DaVita,2021,2021-06-30,2916510000.0,951233000.0,483453000.0,293820000.0,32.615454772999236,16.576421819229147,10.074369709001513,18.806726187722624
DVA,DaVita,2021,2021-03-31,2820001000.0,881671000.0,434544000.0,237403000.0,31.26491799116383,15.409356237816937,8.418543113991804,22.617025342662096
DVA,DaVita,2020,2020-12-31,2905322000.0,848441000.0,382436000.0,173773000.0,29.202993678497595,13.163291366671235,5.981195888097774,22.411270393529055
DE,Deere & Co.,2021,2021-08-01,11500000000.0,3256000000.0,2203000000.0,1667000000.0,28.31304347826087,19.156521739130437,14.495652173913044,22.752548656163114
DE,Deere & Co.,2021,2021-05-02,12085000000.0,3615000000.0,2560000000.0,1789000000.0,29.91311543235416,21.183285064129084,14.803475382705834,22.801724137931036
DE,Deere & Co.,2021,2021-01-31,9112000000.0,2625000000.0,1787000000.0,1224000000.0,28.808165057067605,19.611501316944686,13.432835820895523,20.10443864229765
DE,Deere & Co.,2020,2020-11-01,9713000000.0,2702000000.0,1540000000.0,758000000.0,27.818387727787503,15.855039637599095,7.803974055389684,30.330882352941174
DAL,Delta Air Lines,2021,2021-09-30,9154000000.0,1695000000.0,529000000.0,1212000000.0,18.51649552108368,5.778894472361809,13.240113611535943,20.887728459530024
